Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:13180000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
13180000;2;01/07/2002;;1;1;397,289;203,393;264,886;1;24;1;1;1;;0;397,289;384,134;375,509;366,998;354,447;332,101;302,999;293,646;264,868;259,665;244,421;242,761;237,002;241,107;247,762;247,762;247,762;246,088;237,819;218,649;215,546;206,393;206,393;203,393;223,353;234,558;244,421;249,442;232,938;224,934;227,318;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/2002;;1;1;540,811;366,998;436,717;13;6;1;1;1;;0;452,539;435,987;433,652;429,004;406,204;366,998;419,796;415,236;412,967;371,239;406,204;522,414;540,811;519,817;491,745;491,745;504,391;501,846;481,763;462,161;440,679;438,329;433,652;390,679;366,998;403,965;401,732;390,679;381,967;386,309;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/2002;;1;1;;;;;;0;0;0;;0;1171,999;1038,646;990,592;983,028;1038,646;1015,413;942,031;847,456;779,947;715,71;660,654;669,651;674,175;657,672;650,249;626,83;618,178;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;
13180000;2;01/04/2002;;1;1;2046,755;845,728;1315,926;2;29;1;1;1;;0;1353,319;2046,755;2012,068;1741,734;1565,018;1465,244;1203,635;1072,089;975,497;983,028;1013,491;1015,413;1040,596;1474,808;1854,783;1784,307;1673,838;1528,066;1498,879;1434,414;1465,244;1380,81;1207,89;1060,214;949,409;975,497;968,001;923,735;845,728;964,266;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/2002;;1;1;2355,811;1084,042;1718,211;10;29;1;1;1;;0;1383,116;1413,295;1503,72;1643,036;1704,977;1768,271;1702,369;1989,137;2311,873;2355,811;2256,096;2349,504;2274,599;2324,377;1805,821;1731,185;1684,18;1643,036;1597,463;1503,72;1602,49;1854,783;1887,854;1822,056;1741,734;1562,538;1290,433;1128,539;1084,042;1140,857;1203,635;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/2002;;1;1;;;;;;0;0;0;;0;1795,045;2225,454;1704,977;1594,953;1508,571;1422,659;1312,69;1827,487;1876,792;2170,919;2921,552;3448,602;3472,345;3472,345;3370,151;3362,364;3277,408;2616,286;2556,275;;;;;;;;1290,433;1351,042;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;1;1;;;;
13180000;2;01/01/2002;;1;1;3052,181;753,862;1579,608;14;27;1;1;1;;0;1371,61;1773,607;2132,028;2490,556;2818,761;2846,901;2349,504;1963,524;1645,59;1450,967;990,592;1408,627;2192,033;3052,181;1835,651;1427,354;1088,044;1094,063;1132,636;1786,988;2293,192;1432,058;1169,907;847,456;765,21;763,582;753,862;837,119;998,191;1084,042;1171,999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/12/2001;;1;1;2928,721;641,408;1713,184;9;16;1;1;1;;0;1038,646;1710,2;1744,377;1542,785;1938,106;1784,307;2324,377;2690,747;2928,721;2797,764;1991,995;1679,004;1460,476;1100,101;971,745;641,408;1078,056;840,557;856,128;1163,646;1770,938;1650,705;1679,004;2343,208;2808,251;2422,632;2237,681;1989,137;1355,597;1326,152;1242,254;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/11/2001;;1;1;882,454;259,665;484,124;30;16;1;1;1;;0;261,393;304,891;373,37;398,397;445,401;672,665;715,71;745,817;811,603;854,389;765,21;486,739;354,447;316,385;280,841;259,665;293,646;319,297;299,237;268,37;301,115;321,248;343,167;435,987;499,31;680,237;733,052;575,975;523,716;882,454;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/10/2001;;1;1;280,841;89,399;156,586;27;1;1;1;1;;0;89,399;98,884;96,942;93,125;92,185;89,399;90,322;107,906;137,803;157,58;130,787;97,91;96,942;94,071;92,185;93,125;98,884;123,985;170,739;209,418;214,004;185,937;194,55;201,903;247,762;256,231;280,841;247,762;254,523;256,231;252,823;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/09/2001;;1;1;121,765;59,07;83,042;23;7;1;1;1;;0;77,053;65,007;61,257;59,794;60,523;60,523;59,07;62,742;62,742;62,742;76,213;78,751;83,976;88,481;90,322;88,481;91,251;92,185;97,91;102,837;108,938;116,856;121,765;95,979;78,751;84,866;88,481;91,251;90,322;92,185;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/08/2001;;1;1;120,664;66,544;91,43;1;27;1;1;1;;0;120,664;118,479;115,246;117,396;120,664;118,479;113,12;113,12;106,881;95,022;92,185;88,481;86,662;86,662;85,761;83,091;87,569;88,481;86,662;85,761;83,976;83,091;68,889;71,686;69,681;67,321;66,544;71,282;77,053;81,339;83,091;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/07/2001;;1;1;207,902;80,039;137,45;13;25;1;1;1;;0;168,725;162,769;155,659;150,605;148,736;144,426;143,208;141,997;141,393;141,393;160,162;198,207;207,902;192,375;175,492;160,811;155,659;151,86;149,981;148,115;133,102;86,211;89,399;86,211;80,039;82,212;87,115;97,425;101,84;105,861;112,066;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/2001;;1;1;299,237;173,446;225,227;5;30;1;1;1;;0;249,442;273,673;287,201;295,503;299,237;289,953;263,127;233,747;226,522;238,639;251,975;261,393;254,523;240,283;224,934;210,178;204,89;201,903;196,739;193,099;191,654;188,783;188,783;188,783;188,783;188,783;188,783;182,416;179,628;173,446;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/2001;;1;1;348,268;181,019;240,401;18;28;1;1;1;;0;308,694;286,288;268,37;234,558;226,522;215,546;209,418;204,89;200,42;215,546;218,649;198,207;196,008;199,68;203,393;272,785;340,128;348,268;306,789;293,646;294,574;271,014;253,672;234,558;228,915;220,211;200,42;181,019;186,646;208,659;224,934;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/04/2001;;1;1;3231,607;275,455;1094,152;9;26;1;1;1;;0;825,154;947,561;1034,752;966,132;2454,839;3126,209;3089,064;3100,18;3231,607;2416,221;1811,223;1376,206;1153,255;934,688;706,354;602,5;531,566;464,585;418,653;377,654;356,521;378,73;347,244;310,607;282,649;275,455;277,243;332,101;355,483;340,128;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/2001;;1;1;2343,208;621,055;1032,601;6;12;1;1;1;;0;720,415;1036,698;1199,388;1938,106;2283,884;2343,208;1470,022;757,094;721,988;949,409;726,717;621,055;894,901;956,82;697,07;706,354;1235,767;1317,169;736,231;675,688;684,804;714,145;635,553;654,697;644,347;794,849;949,409;1328,404;1371,61;1118,333;1126,493;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/2001;;1;1;2362,127;612,45;1375,575;17;11;1;1;1;;0;686,33;736,231;863,102;717,276;811,603;798,183;729,88;877,151;902,059;788,205;612,45;612,45;742,614;1602,49;2111,257;2280,787;2362,127;2099,442;1827,487;1462,859;1827,487;1744,377;1731,185;1816,635;1882,318;2058,396;2296,299;1535,415;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
13180000;2;01/01/2001;;1;1;3231,607;522,414;1471,267;22;1;1;1;1;;0;522,414;543,469;554,181;814,978;887,776;909,251;960,539;842,279;1017,337;1136,742;818,362;808,235;1286,009;1684,18;1741,734;1718,051;1498,879;1697,161;1915,676;2343,208;3008,264;3231,607;3156,113;2690,747;1969,199;1594,953;1605,006;1582,44;1415,633;907,45;747,422;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/12/2000;;1;1;808,235;422,087;582,367;3;23;1;1;1;;0;548,81;665,144;808,235;717,276;711,023;784,896;665,144;784,896;781,594;718,845;601,086;543,469;535,516;544,802;567,744;588,452;598,265;556,878;518,521;523,716;489,238;440,679;422,087;439,503;467,017;486,739;496,78;506,943;513,356;510,785;515,935;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/11/2000;;1;1;695,529;190,215;367,562;26;5;1;1;1;;0;330,112;328,13;215,546;191,654;190,215;193,099;212,469;277,243;326,155;334,097;322,226;302,999;289,953;239,46;241,107;251,129;271,899;282,649;280,841;346,222;429,004;509,502;546,136;575,975;621,055;695,529;662,149;598,265;509,502;452,539;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/10/2000;;1;1;554,181;83,091;225,945;30;3;1;1;1;;0;95,979;91,251;83,091;83,976;87,569;88,481;96,942;106,881;115,246;137,803;162,769;145,037;173,446;206,393;239,46;263,127;291,796;297,367;291,796;286,288;264,868;275,455;302,999;302,999;348,268;328,13;330,112;284,465;301,115;554,181;366,998;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/09/2000;;1;1;151,86;77,053;88,784;3;17;1;1;1;;0;93,125;89,399;151,86;85,761;82,212;83,976;94,071;78,751;78,751;82,212;83,091;81,339;79,608;82,212;80,471;77,9;77,053;87,569;90,322;98,884;100,849;97,91;89,399;82,212;79,608;82,212;93,125;100,356;90,786;88,481;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/08/2000;;1;1;170,739;98,396;127,54;22;31;1;1;1;;0;100,849;120,664;129,638;109,975;114,18;117,396;113,12;111,017;115,246;122,872;122,872;123,985;123,985;127,359;116,318;131,941;147,497;151,232;158,868;161,462;169,395;170,739;145,037;131,941;116,318;114,18;114,18;142,602;129,638;100,849;98,396;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/07/2000;;1;1;166,726;87,569;127,604;16;31;1;1;1;;0;122,872;138,994;145,037;143,816;141,393;136,619;136,619;126,228;130,787;128,496;127,359;128,496;129,638;136,619;147,497;166,726;152,489;155,022;148,736;145,037;142,602;133,102;123,985;115,246;113,12;92,185;90,322;89,399;89,399;90,322;87,569;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/2000;;1;1;340,128;78,751;159,377;5;28;1;1;1;;0;206,393;200,42;256,231;289,953;340,128;334,097;301,115;266,615;232,938;206,393;177,553;153,753;136,619;119,569;104,848;97,91;99,864;97,91;101,84;95,022;100,849;107,906;113,12;106,881;98,884;88,481;82,212;78,751;82,212;102,837;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/2000;;1;1;1684,18;282,649;909,826;1;31;1;1;1;;0;1684,18;1446,226;1199,388;1068,123;1084,042;1220,71;1460,476;1417,973;1225,001;1072,089;909,251;781,594;726,717;788,205;835,404;831,979;838,837;905,651;845,728;768,47;717,276;726,717;755,477;736,231;768,47;775,016;714,145;647,294;551,492;419,796;282,649;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/04/2000;;1;1;2368,454;811,603;1402,76;28;10;1;1;1;;0;1233,61;1178,286;1136,742;1100,101;1048,417;971,745;905,651;870,11;842,279;811,603;831,979;866,602;894,901;931,029;983,028;1076,065;1212,155;1321,656;1427,354;1617,625;1715,432;1795,045;1893,399;2017,825;2146,937;2256,096;2343,208;2368,454;2256,096;2029,368;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/2000;;1;1;1921,269;629,73;1261,037;30;18;1;1;1;;0;1762,945;1542,785;1344,227;1229,301;1225,001;1272,789;1317,169;1264,02;1216,428;1281,593;1367,024;1294,867;1255,287;1182,489;1072,089;990,592;644,347;629,73;692,455;755,477;835,404;891,334;960,539;1088,044;1229,301;1577,45;1704,977;1800,428;1843,836;1921,269;1898,954;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/2000;;1;1;3823,256;1076,065;1958,784;24;1;1;1;1;;0;1076,065;1169,907;1272,789;1380,81;1484,409;1441,494;1353,319;1277,186;1220,71;1161,563;1195,15;1264,02;1465,244;1582,44;1663,533;1725,924;1849,305;1989,137;2176,94;2381,137;2643,22;2957,501;3440,709;3823,256;3723,326;3239,214;2609,577;2213,267;2023,592;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
13180000;2;01/01/2000;;1;1;1484,409;668,146;994,857;21;1;1;1;1;;0;668,146;859,611;986,806;1064,164;1116,299;1076,065;1002,003;931,029;870,11;831,979;859,611;887,776;866,602;887,776;934,688;983,028;1040,596;1108,182;1195,15;1436,772;1484,409;1357,878;1182,489;1044,502;938,355;838,837;742,614;828,562;894,901;931,029;990,592;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/12/1999;;1;1;2280,787;190,215;755,823;26;3;1;1;1;;0;220,211;207,902;190,215;200,42;212,469;196,008;193,099;328,13;707,908;1021,192;1465,244;1460,476;1005,823;811,603;686,33;775,016;909,251;945,716;877,151;804,877;659,162;369,115;373,37;729,88;1233,61;2280,787;1805,821;1080,049;683,279;481,763;514,644;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/11/1999;;1;1;1353,319;131,941;565,216;7;1;1;1;1;;0;131,941;166,726;218,649;332,101;501,846;1025,056;1353,319;1080,049;755,477;662,149;573,224;1044,502;1149,113;916,476;562,296;467,017;438,329;504,391;494,259;445,401;433,652;548,81;677,202;615,31;375,509;342,152;320,272;295,503;286,288;239,46;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/10/1999;;1;1;138,994;20,601;95,282;7;28;1;1;1;;0;102,837;109,975;117,396;121,765;128,496;136,619;138,994;127,359;121,765;117,396;113,12;121,765;126,228;130,787;130,787;116,318;101,84;90,322;83,091;75,378;68,889;64,247;60,523;54,147;45,665;37,466;26,014;20,601;72,09;78,751;113,12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/09/1999;;1;1;108,938;21,386;61,227;1;20;1;1;1;;0;108,938;105,861;102,837;98,884;95,022;91,251;87,569;83,091;76,213;48,185;48,185;46,915;46,288;42,035;36,917;33,72;31,186;27,37;24,699;21,386;23,844;29,241;36,372;42,627;50,127;60,523;69,681;79,608;90,322;97,91;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/08/1999;;1;1;153,753;101,84;118,362;1;22;1;1;1;;0;153,753;149,981;143,816;138,994;134,268;130,787;127,359;125,104;122,872;121,765;120,664;118,479;117,396;116,318;114,18;112,066;111,017;108,938;107,906;105,861;103,839;101,84;103,839;105,861;107,906;107,906;103,839;106,881;113,12;118,479;114,18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/07/1999;;1;1;412,967;158,868;243,549;1;31;1;1;1;;0;412,967;377,654;346,222;330,112;314,452;306,789;299,237;291,796;280,841;271,899;266,615;259,665;252,823;247,762;239,46;229,717;223,353;217,094;210,94;201,903;193,099;187,357;183,117;176,178;172,089;177,553;183,117;190,215;181,717;165,401;158,868;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/1999;;1;1;467,017;259,665;350,301;1;18;1;1;1;;0;467,017;454,934;440,679;424,385;408,452;379,807;350,32;338,111;328,13;322,226;314,452;306,789;301,115;291,796;284,465;279,039;270,131;259,665;271,899;280,841;291,796;299,237;308,694;322,226;338,111;371,239;431,324;459,745;467,017;445,401;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/1999;;1;1;1915,676;410,706;990,424;17;28;1;1;1;;0;1294,867;1376,206;1264,02;1108,182;990,592;894,901;838,837;804,877;765,21;801,526;927,378;1084,042;1140,857;1399,319;1663,533;1843,836;1915,676;1704,977;1494,046;1303,761;1080,049;765,21;626,83;530,253;471,902;443,036;422,087;410,706;431,324;447,773;457,335;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/04/1999;;1;1;2093,549;1080,049;1441,963;15;28;1;1;1;;0;1250,934;1207,89;1157,405;1174,092;1255,287;1390,046;1498,879;1399,319;1281,593;1371,61;1587,438;1704,977;2012,068;2081,792;2093,549;1994,855;1811,223;1663,533;1572,47;1503,72;1441,494;1394,678;1335,172;1272,789;1165,731;1124,45;1112,236;1080,049;1124,45;1195,15;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/1999;;1;1;2324,377;1212,155;1740,767;17;29;1;1;1;;0;1882,318;1768,271;1668,681;1562,538;1587,438;1715,432;2017,825;2207,188;2225,454;2023,592;1704,977;1577,45;1547,709;1679,004;1960,69;2152,918;2324,377;2231,563;2064,23;1904,519;1757,628;1710,2;1658,395;1587,438;1552,643;1518,3;1390,046;1290,433;1212,155;1220,71;1259,649;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/1999;;1;1;2900,107;1344,227;2171,091;25;9;1;1;1;;0;2343,208;2381,137;2556,275;2305,636;1983,428;1778,952;1592,446;1455,717;1344,227;1498,879;1768,271;1684,18;1602,49;2093,549;2311,873;2336,921;2225,454;2293,192;2596,191;2725;2596,191;2336,921;2477,533;2780,337;2900,107;2649,979;2189,009;1983,428;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
13180000;2;01/01/1999;;1;1;4229,751;838,837;2555,483;22;6;1;1;1;;0;1112,236;1195,15;1199,388;1128,539;956,82;838,837;845,728;1165,731;1607,525;2164,909;2510,166;3254,46;3899,229;3385,756;3300,451;3584,415;3814,869;4027,809;3823,256;3781,429;3933,277;4229,751;3608,703;2766,441;2536,454;2745,675;2596,191;2425,842;2274,599;2219,355;2286,984;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/12/1998;;1;1;1768,271;650,249;1271,642;21;4;1;1;1;;0;1494,046;1308,221;986,806;650,249;818,362;1330,657;1643,036;1330,657;1422,659;1100,101;761,957;1190,921;1149,113;1281,593;1513,431;1286,009;1190,921;1362,446;1518,3;1577,45;1768,271;1658,395;1403,969;1153,255;1032,808;1385,424;1542,785;1542,785;1157,405;902,059;956,82;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/11/1998;;1;1;2243,81;559,583;1241,528;8;16;1;1;1;;0;1552,643;1562,538;1212,155;1088,044;1169,907;1371,61;1854,783;2243,81;1860,271;1348,769;1013,491;880,684;778,301;698,612;570,48;559,583;852,653;1036,698;1321,656;1865,769;1587,438;1104,137;912,859;778,301;887,776;990,592;1149,113;1498,879;1773,607;1720,673;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/10/1998;;1;1;927,378;41,447;143,901;31;3;1;1;1;;0;46,288;43,828;41,447;46,288;52,114;55,528;59,07;64,247;66,544;68,889;69,681;71,282;72,09;72,904;72,904;77,053;82,212;89,399;125,104;135,441;135,441;117,396;131,941;149,981;193,099;249,442;256,231;246,088;259,665;381,967;927,378;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/09/1998;;1;1;70,479;24,27;48,44;24;17;1;1;1;;0;64,247;61,257;59,07;56,929;55,528;52,787;48,827;47,548;45,665;43,828;40,863;38,021;35,832;33,72;29,721;27,831;24,27;27,37;31,186;37,466;48,827;56,929;66,544;70,479;67,321;63,492;59,794;56,226;52,787;48,827;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/08/1998;;1;1;68,889;17,989;34,829;30;5;1;1;1;;0;26,462;24,27;21,386;18,714;17,989;21,785;25,572;33,204;38,579;45,048;52,787;48,827;39,712;34,241;29,721;25,133;21,386;19,833;26,014;29,241;33,204;37,466;40,285;40,285;37,466;34,241;29,241;30,204;62,742;68,889;65,773;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/07/1998;;1;1;546,136;28,767;126,892;1;31;1;1;1;;0;546,136;433,652;340,128;266,615;193,099;156,298;133,102;108,938;104,848;142,602;165,401;146,264;129,638;122,872;117,396;105,861;87,569;74,548;67,321;59,07;52,114;48,827;46,288;43,828;41,447;38,579;35,832;33,72;32,693;30,204;28,767;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/1998;;1;1;1255,287;134,268;678,097;3;22;1;1;1;;0;264,868;771,739;1255,287;945,716;723,562;761,957;894,901;1056,273;1229,301;1140,857;1052,341;979,258;902,059;798,183;707,908;618,178;504,391;386,309;270,131;187,357;146,264;134,268;196,008;291,796;415,236;575,975;695,529;891,334;859,611;686,33;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/1998;;1;1;379,807;112,066;238,903;4;31;1;1;1;;0;301,115;332,101;362,786;379,807;360,691;324,187;301,115;286,288;270,131;247,762;228,116;212,469;203,393;194,55;212,469;200,42;212,469;232,938;247,762;257,945;308,694;295,503;263,127;210,94;185,937;160,162;137,803;127,359;119,569;116,318;112,066;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/04/1998;;1;1;1679,004;308,694;1017,175;21;30;1;1;1;;0;1203,635;1157,405;1100,101;1056,273;953,11;894,901;856,128;891,334;979,258;1068,123;1096,073;1157,405;1225,001;1216,428;1165,731;1096,073;1036,698;1128,539;1348,769;1503,72;1679,004;1622,688;1277,186;849,187;720,415;629,73;527,632;419,796;346,222;308,694;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/1998;;1;1;2801,257;1259,649;2052,838;20;31;1;1;1;;0;1893,399;1715,432;1602,49;1592,446;1731,185;1827,487;1921,269;1989,137;2058,396;2111,257;2158,909;2207,188;2249,948;2293,192;2343,208;2393,86;2523,29;2649,979;2752,587;2801,257;2731,882;2516,723;2324,377;2152,918;2023,592;1860,271;1643,036;1532,963;1441,494;1335,172;1259,649;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/1998;;1;1;3370,151;791,523;2100,5;25;4;1;1;1;;0;1044,502;956,82;831,979;791,523;804,877;831,979;887,776;1084,042;1286,009;1552,643;1710,2;1904,519;2201,118;2836,329;3089,064;3171,127;3163,615;2878,755;2549,658;2393,86;2490,556;2697,577;2921,552;3186,184;3370,151;3201,283;2787,3;2189,009;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
13180000;2;01/01/1998;;1;1;2262,254;556,878;1077,305;18;12;1;1;1;;0;884,226;849,187;902,059;949,409;1025,056;866,602;733,052;656,183;662,149;598,265;562,296;556,878;791,523;1124,45;1040,596;1479,604;1983,428;2262,254;2182,969;1455,717;964,266;863,102;1157,405;1246,589;1190,921;1237,927;1199,388;1124,45;998,191;887,776;960,539;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
